Year,Site_Name,Province,Nearest_City,ED_NAME,Municipality,Group_type,Latitude,Longitude,Cleanup_date,Type_of_Cleanup,Adults,Children,Kilograms,Recycling_Bags,Trash_Bags,Kilometers,Items,Cigarettes_Cigarette_Filters,Food_Wrappers_Containers,Takeout_Containers__Plastic_,Takeout_Containers__Foam_,Bottle_Caps__Plastic_,Bottle_Caps__Metal_,Lids__Plastic_,Straws__Stirrers,Forks__Knives__Spoons,Beverage_Bottles__Plastic__2_liters_or_less,Glass_Beverage_Bottles,Beverage_Cans,Bags__Plastic_,Other_plastic_bags,Bags__Paper_,Cups_and_Plates__Paper_,Cups_and_Plates__Plastic_,Cups_and_Plates__Foam_,Buoys_Floats,Fishing_Line,Fishing_Nets,Rope,Fishing_Lures_Light_Sticks,F6_Pack_Holders,Other_Plastic_Foam_Packaging,Other_Plastic_Bottles__oil__bleach_etc_,Strapping_Bands,Tobacco_Packaging_Wrappers,Appliances__refrigerators__washers__etc__,Balloons,Cigar_Tips,Cigarette_Lighters,Building_Materials,Fireworks,Tires,Batteries,Clothing__Shoes,Toys,Condoms,Diapers,Syringes,Tampons_Tampon_Applicators,Foam_Pieces,Glass_Pieces,Plastic_Pieces,F55_Gallon_Drums,Car_Car_Parts,Light_Bulbs,Pallets,Plastic_Sheeting,Crates,Pull_Tabs,Bait_Containers,Crab_Lobster_Fish_Traps,Shotgun_Shells,Item_of_Concern__1,Count_of_Item_1,Item_of_Concern__2,Count_of_Item_2,Item_of_Concern__3,Count_of_Item_3,Animal,Dead_or_Alive,Entangled_,Item_of_Entaglement,Animal1,Dead_or_Alive1,Entangled_1,Item_of_Entaglement1,Animal2,Dead_or_Alive2,Entangled_2,Item_of_Entaglement2,Animal3,Dead_or_Alive3,Entangled_3,Item_of_Entaglement3,Animal4,Dead_or_Alive4,Entangled_4,Item_of_Entaglement4,F97,F100
2013,Rhododendron Gardens on Lake Ontario,Ontario,Mississauga,,City of Mississauga,Corporate or industry Group,43.5395582,-79.59401608,2013-09-27 17:00,Land,13,0,54,7,12,1,fishing line,1170,84,44,74,27,15,80,35,13,138,45,138,75,105,79,292,63,16,4,210,4,0,0,10,84,105,4,66,0,0,5,2,2,0,0,1,19,1,2,1,0,1,25,9,226,,,,,,,,,,,small pieces of paper,52,,,,,none,,,,,,,,,,,,,,,,,,,,,
2013,RK MacMillan Park,Ontario,Mississauga,,City of Mississauga,"Scout, Cubs, Beavers",43.563165,-79.56225872,2013-09-29 20:00,Land,20,18,136,6,8,1,2 ft. tall orange pylon full bottle of hot sauce a BBQ grill a bottle of nail polish and nail file,477,74,7,0,125,32,17,51,19,50,21,16,11,16,1,25,6,3,0,0,0,0,0,1,14,2,4,11,0,15,283,0,4,1,0,1,8,1,1,2,0,0,25,41,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Rotary Park to Pickering Beach,Ontario,Pickering,,Town of Ajax,Community Group,43.81947994,-79.01628971,2013-09-28 17:00,Land,35,15,500,10,25,2.5,"Shopping cart, band aids, laminate flooring, 2 sliding doors, cement materials",667,125,16,11,91,35,44,30,1,80,52,94,46,66,33,47,20,21,1,55,2,0,10,1,53,2,7,6,1,5,12,1,20,5,0,7,67,6,15,25,0,2,157,30,113,,,,,,,,,,,Cigarette butts,667,Foam Pieces,157,Food Wrappers,125,Fish,dead,no,,,,,,,,,,,,,,,,,,,
2013,Port Dalhousie Beach,Ontario,St. Catharines,,City of St. Catharines,Concerned Citizens,43.2046,-79.2648,2013-09-28 16:00,Land,1,0,5,0,1,2,One shot gun shell casing. Two articles of child-sized soiled clothing.,735,20,0,0,19,23,5,6,2,10,2,7,0,0,0,6,3,2,0,0,0,2,1,0,3,0,1,15,0,0,15,1,2,0,0,0,2,1,0,0,0,0,5,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Patterson Point,Ontario,Kingston,,City of Kingston,"Brownies, Guides, Pathfinders",44.20915736,-76.5631628,2013-10-02 0:30,Land,2,15,6,0,2,1.5,Legs from a canvas chair,20,12,1,0,8,1,5,6,0,6,4,10,2,8,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,1,0,3,0,0,0,12,10,,,,,,,,,,,,,,,,,Chipmunk,dead,no,,,,,,,,,,,,,,,,,,,
2013,"Mill Creek, Soper Park",Ontario,Cambridge,,City of Cambridge,Concerned Citizens,43.36615529,-80.30250549,2013-09-29 17:00,Land,5,2,25,2,9,3,"men's boxer under wear, pink children's underwear and 1 black sock.",250,90,2,0,48,5,33,13,5,25,0,26,16,11,3,20,2,1,0,0,0,0,0,0,5,0,3,16,0,2,2,5,0,2,0,0,6,0,1,2,0,0,25,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Rouge Waterfront West,Ontario,Toronto,,City of Toronto,Community Group,43.79008741,-79.12190437,2013-09-28 21:00,Land,104,16,127,4,4,5,"hockey stick; part of a ceramic sink; vintage Care Bear toy; carpet; fireworks; CD case; medicine; glasses; toxic spray paint; light bulb potentially containing mercury; building / construction materials (rebar, wire, strapping, metal, cement, wood, nails); un-identifiable liquid in an unmarked re-used 2L plastic bottle (we assigned it to the ñhazardous / toxicî category to be safe)",735,47,11,7,35,30,45,29,10,86,37,38,14,10,2,11,14,5,0,2,0,2,0,2,18,5,5,5,0,1,13,0,168,1,0,0,2,5,3,0,0,0,29,61,98,,,,,,,,,,,,,,,,,Fish,dead,no,,,,,,,,,,,,,,,,,,,
2013,Old Canal at Centennial Park,Ontario,St. Catharines,,City of St. Catharines,School/Educational Facility,43.15955065,-79.2369175,2013-09-21 17:30,Land,40,0,350,7,10,1.6,"Wooden signs, plastic child's chair, grocery carts",0,104,0,96,34,34,45,0,0,152,142,110,86,39,0,68,0,0,0,1,0,0,0,8,3,4,0,0,0,2,2,8,45,1,3,1,50,1,8,1,1,5,97,20,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Lynde Creek at Brooklin,Ontario,Whitby,,Town of Whitby,Community Group,43.95627878,-78.96080017,2013-10-05 16:00,Land,25,15,450,10,20,2,"rattan furniture, shopping carts, 3 wheel bicycle, snowboard bindings",,,,,,,,,,100,20,50,20,,,,,,,,,,,,,,,,,,,,20,,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Marilyn Bell Park,Ontario,Toronto,,City of Toronto,Corporate or industry Group,43.63110544,-79.43162441,2013-09-26 22:00,Land,9,0,20,0,4,0.5,"Tent, grocery cart, brush, spade",206,60,6,6,19,20,3,13,2,10,8,6,12,12,12,4,9,,,,,,,1,33,3,,3,,1,,,8,2,,,,5,,,1,1,35,116,67,,,,,,,,,,,Transit Ticket,3,,,,,Crab,dead,no,,,,,,,,,,,,,,,,,,,
2013,Riverside,Ontario,Windsor,,City of Windsor,College/University,42.31073577,-83.06934357,2013-09-29 18:00,Land,13,0,50,3,4,2,"Cigarette Butts, Cans, Paper",175,15,,,10,,,5,,5,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Pond just south of Rodick Dr and Apple Creek Blvd,Ontario,Unionville,,Town of Markham,Corporate or industry Group,43.848873,-79.346459,2013-09-28 17:00,Land,12,2,150,15,5,2,"Vacuum cleaner, set of pots and pans",,100,25,25,,,50,,,100,5,50,75,100,,100,10,25,,,,,,,10,2,,6,1,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Tiffany Falls Conservation Area,Ontario,Hamilton,,City of Hamilton,Concerned Citizens,43.241107,-79.95518088,2013-09-29 20:00,Land,6,0,5,1,2,1,Many Full Dog Poop Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Humber Marshes,Ontario,Toronto,,City of Toronto,College/University,43.637085,-79.476321,2013-09-28 17:00,Land,13,4,50,8,4,1,"Shoes, Propane bottles, and a Toy Airplane",1574,32,9,1,60,298,23,8,8,88,63,96,9,126,12,34,23,9,5,2,0,0,1,0,64,2,3,72,4,0,0,7,3,1,0,0,8,1,0,0,0,3,0,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Albion Falls,Ontario,Hamilton,,City of Hamilton,Concerned Citizens,43.200507,-79.822347,2013-09-29 17:30,Land,2,0,90,2,9,3,,100,120,3,10,50,20,150,300,3,350,15,50,20,30,50,250,75,6,0,0,0,0,0,3,50,3,3,40,0,0,3,8,150,0,0,20,35,10,10,1,2,1,20,250,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Dove Stone Park,Ontario,Richmond Hill,,Town of Richmond Hill,School/Educational Facility,43.858173,-79.42724705,2013-10-04 17:00,Land,1,27,35,1,7,2,"Shoes, socks, large wine bottle, mirror",69,47,1,10,18,13,10,4,1,105,25,29,7,19,6,3,5,1,0,0,0,1,0,3,19,10,0,1,0,1,5,2,0,0,0,0,6,1,0,0,0,0,1,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Jock River Landing,Ontario,Ottawa,,City of Ottawa,Loblaw Companies Limited,45.26035848,-75.70837498,2013-09-21 17:00,Land,15,2,907,5,20,1,"Tire, part of a bumper, fishing lures, motor oil in a container",30,50,,,,,,,,10,,60,,5,,,,,,,,,1,,,1,,4,,,,2,,,1,,,,,,,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,High Park,Ontario,Toronto,,City of Toronto,School/Educational Facility,43.646044,-79.463811,2013-09-26 17:00,Land,27,0,160,2,5,1,"Ear medication, Broken TOy Soldier, Bike Pedal",1002,797,19,24,101,26,73,26,16,80,17,28,25,49,81,11,9,9,0,0,0,2,1,1,35,2,3,51,1,1,9,7,0,0,0,1,4,3,2,3,2,2,11,5,18,,,,,,,,,,,diabetic tests,3,medication,1,bike pedal,1,3,dead,no,,,,,,,,,,,,,,,,,,,
2013,Glen Stewart Park,Ontario,Toronto,,City of Toronto,School/Educational Facility,43.67674925,-79.29326534,2013-09-25 20:45,Land,15,155,4,6,3,1,,35,50,,,,7,,,,21,5,22,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,HTO Park West,Ontario,Toronto,,City of Toronto,Corporate or industry Group,43.63765917,-79.38969612,2013-09-24 20:00,Land,18,0,1,1,1,1,"Dog Leash, Golf Ball, Large Metal Bolt",1714,46,2,0,13,36,4,3,5,11,0,2,0,1,3,1,1,1,0,0,0,0,0,0,36,0,3,7,0,3,9,2,9,0,0,0,2,2,1,0,2,1,6,5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Junction Creek New Sudbury Centre,Ontario,Sudbury,,City of Greater Sudbury,Community Group,46.51824076,-80.94795227,2013-09-21 17:00,Land,36,2,750,0,30,1,Fireworks Metal Fencing Fire extinguisher,37,262,6,13,34,0,0,5,0,71,12,0,23,8,6,9,0,0,0,0,0,0,0,4,4,0,0,10,26,0,0,6,16,3,2,2,0,2,0,0,1,2,6,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Island Lake Conservation Area,Ontario,Orangeville,,Credit Valley Conservation Authority,Community Group,43.932486,-80.09295,2013-09-14 16:30,Land,16,50,41,8,7,3,,81,120,9,13,20,18,28,16,5,128,53,96,25,61,19,43,15,11,24,88,,,4,1,60,2,4,14,0,0,7,1,10,1,1,2,3,0,0,0,0,0,48,24,58,,,,,,,,,,,,,,,,,Canada goose,dead,no,,,,,,,,,,,,,,,,,,,
2013,Callaghans Rapids,Ontario,Marmora,,City of Belleville,Concerned Citizens,44.443952,-77.69256591,2013-09-29 20:00,Land,3,0,35,4,2,1.5,metal fencing,88,34,2,4,13,9,11,9,6,44,5,35,6,7,2,5,2,6,0,2,0,0,1,2,4,6,0,17,0,0,11,1,4,0,0,0,7,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Grand Bend Beach,Ontario,Grand Bend,,Municipality of Lambton Shores,Community Group,43.316529,-81.76201343,2013-09-26 1:30,Land,5,2,3,1,2,3,,338,16,1,0,20,4,5,20,2,7,0,3,2,16,3,3,0,0,0,0,0,4,0,0,10,0,0,0,0,1,8,0,1,0,0,0,0,9,0,0,0,0,5,5,30,,,,,,,,,,,,,,,,,100s of dead bugs,dead,no,,,,,,,,,,,,,,,,,,,
2013,Confederation Park,Ontario,Hamilton,,City of Hamilton,OLG,43.2461718,-79.74919796,2013-09-24 16:30,Land,14,0,90,4,9,3,,160,51,16,11,54,10,52,58,24,77,22,39,31,22,17,48,29,21,,,,,,5,36,7,2,10,,5,16,9,,1,,,10,5,3,2,,16,24,2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ottawa River. Whitewater section,Ontario,Pembroke,,Township of Whitewater Region,Corporate or industry Group,45.665526,-76.722851,2013-09-02 16:00,Watercraft,15,3,185,5,9,10,"plastic astronaut, tent and BBQ, swinging chair",19,10,1,2,11,4,8,6,3,42,10,4,11,11,0,0,0,5,2,0,0,7,2,1,33,8,5,0,0,0,0,2,18,0,1,0,82,4,0,0,0,2,109,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Grey Abbey Park,Ontario,Scarborough,,City of Toronto,Community Group,43.75472909,-79.17357445,2013-09-22 20:00,Land,5,0,30,2,4,1,Nothing unusual items found in the park.,0,30,5,3,7,3,11,3,1,22,15,43,30,30,2,15,1,2,,,,,,,,,,4,,,,,,,,,2,,2,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ruscom Shores Conservation Area,Ontario,Deerbrook,,Essex Region Conservation Authority,Corporate or industry Group,42.30321386,-82.60937691,2013-09-29 17:00,Land,12,3,100,4,12,2,tooth brush,1,0,3,3,19,1,11,2,0,54,15,18,16,54,0,2,2,1,0,0,0,1,1,2,20,3,2,2,0,22,1,3,5,0,2,0,3,15,0,0,0,0,33,10,72,,,,,,,,,,,Shell casings,14,,,,,Muskie (fish),dead,no,,Canada Goose,dead,no,,,,,,,,,,,,,,,
2013,"Jackson Park, creek",Ontario,Peterborough,,City of Peterborough,Religious Organizations,44.31181944,-78.35393429,2013-09-29 15:30,Land,20,0,80,10,15,7,Walmart shopping cart. The cart was retrived and delivered to nearest Walmart Store.,615,350,6,11,119,21,25,68,5,155,22,50,31,10,6,18,1,10,,,,2,,,5,3,,30,0,2,50,5,,,,0,22,9,4,7,2,0,,,15,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2013,Trails behind Leaside Park,Ontario,Toronto,,City of Toronto,Concerned Citizens,43.69980636,-79.34510708,2013-09-28 16:00,Land,2,0,225,6,18,0.1,,23,270,46,35,34,17,8,11,10,89,26,56,65,40,25,0,5,0,0,0,0,0,0,3,45,24,3,7,0,6,0,6,0,0,0,10,24,53,0,214,0,0,130,45,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Strathroy Conservation Area and Alexandra Park,Ontario,Strathroy,,Municipality of Strathroy-Caradoc,School/Educational Facility,42.96496504,-81.62155151,2013-09-24 15:30,Land,2,0,50,2,4,1,,360,170,34,7,56,6,30,26,1,80,10,28,8,61,21,48,2,10,0,0,0,0,1,2,31,3,0,4,0,3,1,3,12,0,6,0,6,6,5,0,0,1,31,5,80,,,,,,,,,,,,,,,,,squirrel,dead,no,,,,,,,,,,,,,,,,,,,
2013,Seacliff Park,Ontario,Leamington,,Town of Leamington,School/Educational Facility,42.03007357,-82.60474205,2013-10-18 17:45,Land,12,39,7,0,10,0.5,"Big plastic swan planter; fisherman's glove, tooth brush",65,40,4,1,103,25,64,71,15,13,8,2,2,19,9,3,8,3,0,0,0,2,0,0,10,1,5,5,0,5,49,1,5,4,0,0,5,5,0,0,0,1,7,60,144,,,,,,,,,,,Cigarette tips and cigarette butts,114,plastic pieces,144,glass pieces,60,fish,dead,no,,,,,,,,,,,,,,,,,,,
2013,"Credit River, Georgetown",Ontario,Georgetown,,Town of Halton Hills,Community Group,43.659435,-79.899756,2013-04-28 16:00,,,,200,35,55,15,,30,,,,,,,90,,110,109,13,200,,30,,,,28,0,0,19,8,7,,,28,1,0,16,200,30,3,,3,29,3,20,20,30,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,James N Allen Provincial Park,Ontario,Cayuga,,Parks Ontario,School/Educational Facility,42.845262,-79.659462,2013-05-24 20:00,,,,120,2,8,2,Car bumper,16,,,,,,,1,,12,3,13,13,,0,,,,0,1,0,12,3,0,,,0,3,0,53,4,5,10,,0,0,5,13,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Mooney's Bay,Ontario,Ottawa,,City of Ottawa,"Scout, Cubs, Beavers",45.36625773,-75.69206715,2013-05-04 17:00,,,,19,5,5,2,Boat steering wheel,623,,,,,,,35,,40,28,14,113,,40,,,,4,,,1,,1,,,5,16,,13,20,4,8,,,,14,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Belle River Marina,Ontario,Belle River,,Town of Lakeshore,"Scout, Cubs, Beavers",42.29927799,-82.70988464,2013-05-05 17:00,,,,15,0,3,21,For Sale Sign,1,,,,,,,6,,37,7,29,27,,4,,,,0,0,0,0,0,1,,,1,6,0,2,0,0,0,,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Marina Park,Ontario,Thunder Bay,,City of Thunder Bay,School/Educational Facility,48.434867,-89.213877,2013-05-24 21:00,,,,10,0,3,1,,150,,,,,,,8,,16,12,0,30,,17,,,,0,0,0,3,0,0,,,0,3,0,0,0,0,0,,0,1,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Manitou Beach (Eastern portion),Ontario,Toronto,,City of Toronto,School/Educational Facility,43.615634,-79.37482595,2013-06-04 16:30,,,,35,3,5,1,,137,,,,,,,21,,13,4,6,2,,,,,,,,,,,2,,,,,,2,19,6,,,,,,,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Manitou Beach (Western portion),Ontario,Toronto,,City of Toronto,School/Educational Facility,43.61341302,-79.38051224,2013-06-06 16:30,,,,22,2,4,1,Hanger,61,,,,,,,41,,8,1,4,39,,9,,,,,,,1,,1,,,1,,,1,8,1,25,,,,,1,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Highland Creek in Morningside Park,Ontario,Scarborough,,City of Toronto,School/Educational Facility,43.77772522,-79.20215607,2013-04-24 15:30,,,,50,6,4,2,Real Estate Open House Sign,1,,,,,,,4,,44,5,18,28,,2,,,,,,1,,,0,,,,1,,0,5,3,6,,1,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Oakville Harbour - Canoe,Ontario,Oakville,,Town of Oakville,School/Educational Facility,43.44285533,-79.67113495,2013-04-26 19:30,,,,36,6,8,3,Wood Flooring,520,,,,,,,27,,79,26,37,50,,15,,,,1,0,4,5,2,4,,,0,16,2,3,35,3,16,,1,0,7,4,1,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Lakeside Park, Navy Street, Oakville on Lake Ontario",Ontario,Oakville,,Town of Oakville,School/Educational Facility,43.44173359,-79.66607094,2013-04-26 19:30,,,,23,4,5,1,,182,,,,,,,27,,28,37,53,66,,54,,,,1,0,1,4,0,1,,,1,7,1,0,22,3,8,,1,1,14,2,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Dingle Park,Ontario,Oakville,,Town of Oakville,School/Educational Facility,43.445612,-79.66308832,2013-04-26 19:30,,,,23,4,5,1,old bike motorcycle helmet,182,,,,,,,27,,28,37,53,67,,54,,,,1,0,2,4,0,0,,,1,8,1,1,22,3,8,,1,2,14,3,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Bain Park, on Bay of Quinte",Ontario,Trenton,,City of Quinte West,Outdoors/Recreational Group,44.10053,-77.54339218,2013-04-22 20:30,,,,100,3,4,2,A carpet sweeper from the 1970s.,36,,,,,,,7,,30,9,25,8,,0,,,,1,8,0,4,6,1,,,3,2,0,0,4,0,0,,0,0,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,L'Amoreaux Park (south),Ontario,Scarborough,,City of Toronto,"Scout, Cubs, Beavers",43.80656635,-79.30644035,2013-04-21 20:00,,,,80,2,12,1,wall safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Gainsborough Ravine North,Ontario,Toronto,,City of Toronto,School/Educational Facility,43.67780455,-79.31777,2013-04-22 17:00,,,,23,1,4,1,Golf Club,1,,,,,,,3,,6,20,15,9,,0,,,,0,0,0,0,0,0,,,0,0,0,2,0,0,5,,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Moira River Boat Launch off of HWY 37,Ontario,Belleville,,City of Belleville,School/Educational Facility,44.276548,-77.36589431,2013-06-22 18:00,,,,9,1,2,1,,164,,,,,,,2,,10,5,30,2,,0,,,,0,0,0,0,0,1,,,0,4,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,David A Balfour Park - West,Ontario,Toronto,,City of Toronto,Other Group,43.68733242,-79.38836575,2013-05-03 19:00,,,,200,10,30,1,#NAME?,11,,,,,,,68,,43,45,44,208,,17,,,,0,0,0,21,0,2,,,12,13,0,0,15,9,15,,2,0,49,13,30,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Black Creek, between Jane and Lawrence",Ontario,Toronto,,City of Toronto,School/Educational Facility,43.707802,-79.502842,2013-04-26 17:30,,,,500,15,20,1.5,bicycles x 3 shopping carts x 5 newspaper dispenser box mattress,0,,,,,,,25,,250,40,60,30,,10,,,,0,0,0,4,0,2,,,0,8,2,0,0,3,7,,3,5,20,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Chinguacousy Park,Ontario,Brampton,,City of Brampton,Other Group,43.724366,-79.72373843,2013-04-21 16:00,,,,500,50,50,20,,209,,,,,,,300,,59,100,10,50,,26,,,,3,4,5,5,6,90,,,6,300,0,50,50,27,10,,2,39,2,4,19,40,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"Grenadier Pond, High Park",Ontario,Toronto,,City of Toronto,Non-governmental organization,43.646572,-79.469862,2013-04-28 18:00,,,,68,0,16,2,Toys,200,,,,,,,22,,48,25,46,83,,21,,,,7,0,0,1,1,3,,,0,21,0,1,6,14,0,,0,0,9,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Osprey Park,Ontario,Mississauga,,City of Mississauga,"Brownies, Guides, Pathfinders",43.56098869,-79.75971222,2013-04-18 1:30,,,,150,5,20,3,metal book shelf and medications,74,,,,,,,63,,232,24,84,182,,33,,,,9,1,3,5,2,1,,,6,10,2,22,30,15,25,,0,0,26,104,7,0,1,1,,,,,,,,,,,,,,Styrofoam packaging,114,newspaper,50,hockey nets,2,fish,dead,,fishing net,,,,,,,,,,,,,,,,,,
2013,"East of Rosetta Gardens, East of Construction Hill",Ontario,Scarborough,,City of Toronto,School/Educational Facility,43.69716905,-79.25150871,2013-05-23 22:15,,,,2,1,1,1,,2,,,,,,,,,11,,1,10,,5,,,,,,,,,,,,,,,,,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Gainsborough Ravine South,Ontario,Toronto,,City of Toronto,School/Educational Facility,43.67445043,-79.3183279,2013-06-07 16:00,,,,4,2,2,1,sole of a shoe; broom,,,,,,,,,,,8,7,32,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Rainbow Creek,Ontario,Woodbridge,,City of Vaughan,School/Educational Facility,43.780266,-79.60382223,2013-04-11 16:00,,,,35,15,35,3,Car Chassis,6,,,,,,,6,,72,23,46,173,,24,,,,,,,,,6,,,,5,,,,1,39,,6,,4,,1,1,,,,,,,,,,,,,,,,Shopping Cart,2,Car Chassis,1,Bags of feces,4,Crayfish,alive,,pop can,,,,,,,,,,,,,,,,,,
2013,Beachway Park,Ontario,Burlington,,City of Burlington,"Brownies, Guides, Pathfinders",43.311923,-79.800546,2013-05-11 17:00,,,,77,4,6,1.5,black lace thong,479,,,,,,,46,,14,8,15,46,,17,,,,,,,2,,1,,,4,10,,1,143,3,3,,,,14,15,4,1,,1,,,,,,,,,,,,,,styrofoam,11,rags,5,metal pieces,3,bird,dead,,,possom,dead,,,,,,,,,,,,,,,,
2013,Pelee Island,Ontario,Leamington,,Municipality of Pelee Island,Other Group,41.77374414,-82.65872955,2013-04-29 17:00,,,,220,22,22,8,snake in a beer can underwear action figure,8,,,,,,,142,,271,121,323,74,,5,,,,18,3,1,36,8,0,,,6,8,0,235,155,12,11,,2,1,53,35,100,4,0,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Cherry Beach,Ontario,Toronto,,City of Toronto,School/Educational Facility,43.63665,-79.343777,2013-05-27 20:30,,,,6,1,2,0.5,frisbee,95,,,,,,,10,,16,4,1,37,,28,,,,,,,,,,,,,3,,6,,4,3,,,,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Kelso Conservation Area,Ontario,Milton,,Town of Milton,Community Group,43.50423882,-79.95025635,2013-05-05 16:00,,,,200,20,29,20,,293,,,,,,,66,,3,40,100,30,,29,,,,7,2,2,3,3,35,,,4,43,0,2,90,38,2,,0,0,8,8,29,12,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Meadowland Park,Ontario,Brampton,,City of Brampton,Community Group,43.67923227,-79.74932671,2013-05-12 16:00,,,,20,20,20,20,,100,,,,,,,100,,20,100,10,10,,20,,,,0,0,0,1,0,10,,,20,20,0,10,1,10,1,,0,20,1,5,10,10,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Budapest Park/Beach,Ontario,Toronto,,City of Toronto,Concerned Citizens,43.63651,-79.448447,2013-05-11 18:00,,,,9,1,2,1,3 syringes,55,,,,,,,50,,6,2,5,10,,0,,,,0,0,0,0,0,0,,,0,15,0,3,20,0,0,,0,5,1,2,2,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
